,principal component 1,principal component 2,principal component 3,CancerType
1323,-9.096931191738642,2.6529668050020163,-0.5159965573874673,Blood
1324,-9.44596560655763,2.893841500510702,-1.1679008126439983,Blood
1325,-9.955067715204242,3.106249211591746,0.24095975067487163,Blood
1326,-12.252470499576042,3.441868198183651,-1.5252947716333785,Blood
1327,-10.4030896583321,3.376966805538635,-1.2582025600740714,Blood
1328,-10.53211087457465,2.936596305164488,0.13710629533614777,Blood
1329,-11.52536624693464,3.481325582379256,-0.9288155403197048,Blood
1330,-10.745889006288403,3.7531084525963947,-0.9577678312696306,Blood
1331,-10.965127297807326,3.348262508240747,-0.8358786586708189,Blood
1332,-8.644040197095777,2.6269826439619806,0.4008918812030736,Blood
1333,-10.188495482535554,2.4980611078795065,-0.8182031655058024,Blood
1334,-9.418698595287799,2.871027692575651,-0.09259221231368775,Blood
1335,-11.351939930176778,3.2741471661678694,-1.2524149397012845,Blood
1336,-9.59222770404513,2.708604742314366,-0.6754081534449536,Blood
1337,-11.357946239136957,4.063063334521366,-1.7830165879013233,Blood
1338,-11.492854448800244,3.5834636988751174,-0.3294349198800647,Blood
1339,-11.37186778935493,4.039928113402794,-1.6273490425965111,Blood
1340,-9.513280316476381,2.5979875314309675,-1.3154849790048415,Blood
1341,-11.415827243576034,3.177421655693713,-0.16694127211367238,Blood
1342,-13.449709705426809,5.249010747462746,-3.121197259076198,Blood
1343,-13.535735411902525,4.876438206147376,-2.3704596829328226,Blood
1344,-10.420919301394644,3.57416731375272,-1.4417902727062673,Blood
1345,-15.867392502374688,6.513099458070088,-2.777058409347116,Blood
1346,-10.567358076247551,2.8702194154628247,-0.31143971658231967,Blood
1347,-10.049003669662373,2.2178840946832445,-1.165412910995523,Blood
1348,-12.912570354915934,5.4842248026530545,-1.5043919285931855,Blood
1349,-10.596222270025711,3.0273603122251784,-0.6138987362260484,Blood
1350,-10.016712599975376,3.1365305978339078,-0.5150170732394739,Blood
1351,-9.546998580372362,3.2125804937525833,-0.6857486341339489,Blood
1352,-11.13485257064513,3.212510385074169,-0.9922809939677826,Blood
1353,-12.243461151855781,3.9666900411838846,-0.8849142578395555,Blood
1354,-8.653734702062323,2.1672451670893094,-0.0167557953626044,Blood
1355,-7.912485240516203,1.9376354079274287,0.46067788840481405,Blood
1356,-12.136651123292754,3.7930287771067666,-1.4689433892720554,Blood
1357,-15.569150647625719,6.728780764458361,-1.7512674612278605,Blood
1358,-11.65688524961825,3.6741191604834644,-0.7797707773271453,Blood
1359,-10.12524425897216,2.306969579869686,-0.7138626177255143,Blood
1360,-10.27918815197036,3.3299285589898546,-0.33134780644279066,Blood
1361,-11.574983432026258,3.7147976370557876,-0.75143938783752,Blood
1362,-8.564170873802352,2.3371602467008183,-0.7178676258849376,Blood
1363,-12.283562962628874,3.9889456086518313,-1.054934285888476,Blood
1364,-7.271964604343563,1.8682841747326027,-1.114091504693396,Blood
1365,-10.46888381118876,2.260276890536575,-1.8666539478849502,Blood
1366,-11.076549131770625,3.763241179421082,-1.0979817372688994,Blood
1367,-13.311537420447305,5.364638631755189,-3.3525132669724056,Blood
1368,-9.160268717679388,2.468563896979038,0.019048366430378088,Blood
1369,-9.822699738807142,1.8917769932763266,-0.7078160151102764,Blood
1370,-14.759208432372215,4.749930645023748,-2.3461541302658495,Blood
1371,-10.020308376471286,2.4001353448644154,-0.5239316156292241,Blood
1372,-14.470253380313347,4.390501497637424,-3.611087785206128,Blood
1373,-8.714502908936552,2.777560037443089,-0.6438180043111463,Blood
1374,-12.690513375064269,4.382223257680014,-2.108705464665586,Blood
1375,-9.065248740218406,2.5727943838813374,-0.4042247413549925,Blood
1376,-11.006177502107182,3.2510897547334707,-0.5429003297311012,Blood
1377,-11.374208753111612,4.439079668014157,-0.7106474265116566,Blood
1378,-9.717876986486399,2.524858384871431,-0.2242547824331632,Blood
1379,-8.71178013964584,2.274800589732509,-0.33599969239677185,Blood
1380,-12.08987167567504,4.0774733758578945,-1.748051072346497,Blood
1381,-10.442075260248158,3.512903326688146,-0.7355511239018788,Blood
1382,-10.820407288007644,3.2758104957345413,-0.12182155195147142,Blood
1383,-10.420644330041986,3.2372443226697403,-0.4213796686559004,Blood
1384,-8.670645366628383,2.351421192594288,-1.210448485666538,Blood
1385,-11.574675630448953,5.124590364053273,-2.3882976423817697,Blood
1386,-10.691279510243636,2.8686732662911596,-0.4399609787762712,Blood
1387,-10.474568897288684,3.5519653032118956,-1.2672720066603544,Blood
1388,-11.873342482233529,3.7838117445795847,-1.7785387126669487,Blood
1389,-12.089360689412871,4.917305041113422,-1.2067051650381244,Blood
1390,-11.648138631989175,4.724172584286405,-1.3636201611283734,Blood
1391,-8.210923861094004,1.5298550675120848,0.8590324195279172,Blood
1392,-10.229767396443755,2.9970051829797293,-0.1796447722686936,Blood
1393,-12.67658828152655,6.32328295443407,-2.421623498661203,Blood
1394,-9.994239586161607,3.7314995574217997,-1.1169992813383558,Blood
1395,-14.53594658344153,5.832882479125029,-2.2296990802793437,Blood
1396,-11.024686884055896,2.7583655799879616,-0.893741348566463,Blood
1397,-10.445727080354494,2.92985688852567,-0.4695970223862316,Blood
1398,-10.748906966906626,4.405677306399578,-1.4547759732113896,Blood
1399,-11.035333116683095,4.2065859203941525,-0.5506463272638199,Blood
1400,-10.537641853462128,3.6240687998558565,-0.8880285488841833,Blood
1401,-15.055355743929221,6.334058205936174,-2.372913957032651,Blood
1402,-11.192567807975445,3.826092749307212,-1.128621806268008,Blood
1403,-13.631431201116126,4.897182849838644,-1.750539227715445,Blood
1404,-10.764889855292573,3.2083664794322972,-1.203240039876798,Blood
1405,-12.141410738179694,3.9227792423347734,-1.2156195410281534,Blood
1406,-9.059778200582803,2.4160139981804476,-0.24621497357008845,Blood
1407,-9.971125444892989,2.9988173130782005,-0.6438190961795335,Blood
1408,-9.815871387968334,2.6673834217719365,0.28316937640460377,Blood
1409,-11.751574538248095,3.209293180357651,-0.28201964191482815,Blood
1410,-8.296617768237455,2.5003792197534045,-0.11098570724853124,Blood
1411,-10.26373432115213,3.8234330077487892,-0.8963494198862717,Blood
1412,-8.571380552192604,2.3211067797952496,-0.20897325716592347,Blood
1413,-11.323939094007661,2.993010469741526,-0.9593604442961081,Blood
1414,-10.904851594801242,3.834011008541782,-1.2411579627270024,Blood
1415,-11.92458342192641,3.7581811551715116,-1.7248157906780115,Blood
1416,-15.297053773585356,6.212291246479956,0.32796462513399244,Blood
1417,-8.387607309710898,1.768006141374577,-0.8950106338036095,Blood
1418,-8.67970207602228,2.1890872410120266,-0.40501304221709183,Blood
1419,-11.43534656984055,3.4356656608373886,-0.7498973698823638,Blood
1420,-8.850912503266223,2.382530286751225,0.14590432054537747,Blood
1421,-11.734337011219731,3.597470060936177,-0.8476217432643773,Blood
1422,-11.528540006981641,3.112086758039043,-1.9422994472859565,Blood
1423,-7.848547645689703,2.7857248342309444,-0.8212861800489376,Blood
1424,-9.675085174961513,3.505389399226707,-1.5000060073828658,Blood
1425,-8.437413606327777,2.1272328477957734,-0.9210893506427601,Blood
1426,-10.381046526934982,3.71509418315084,-1.3444531044686667,Blood
1427,-11.551797274597398,3.459562676207733,-2.0732004433756908,Blood
1428,-13.750346168293152,5.704450967927749,0.8910913070642136,Blood
1429,-10.261075333634219,3.4074698509730115,-2.193093681407591,Blood
1430,-10.620181730022319,2.8968549921284374,-0.6514329283778036,Blood
1431,-9.734835904991339,2.7547816014448996,-0.5689455366849087,Blood
1432,-12.74914152645084,4.540535269077886,-3.216118093351168,Blood
1433,-10.214333754524874,3.565461462820535,-1.1051635950705552,Blood
1434,-12.772857863453929,4.259056005178277,-1.4705987872907538,Blood
1435,-10.750947557108764,2.4816593536022418,0.7036319882003621,Blood
1436,-8.94954678169624,2.6491817007816123,0.3321933439285178,Blood
1437,-10.115548563525916,3.314464864715159,-0.9943997676117569,Blood
1438,-10.55172093579033,3.129867060128498,-0.57116003247879,Blood
1439,-10.779715100918581,2.9179428420143907,-0.8223105270547393,Blood
1440,-14.625619734728003,5.781981062032417,-2.594362634422221,Blood
1441,-9.696639671715557,2.9547790119038013,-0.49098940397850527,Blood
1442,-12.134617850295902,3.973769863692115,-4.888858143905759,Blood
1443,-10.463930102431638,3.518331361102416,-0.5333011722512601,Blood
1444,-11.216820599101247,3.3140645494627052,-0.614221695492479,Blood
1445,-11.043581190715445,4.096950067079451,-1.1383360229893116,Blood
1446,-11.612824186320875,3.657511631126131,-0.9665348604818941,Blood
1447,-9.511937800017416,2.864060829976801,0.3555316361253169,Blood
1448,-8.605753568155107,2.011841865133081,0.18202771442072874,Blood
1449,-9.342863166307971,2.2785536957109582,0.42465010088524213,Blood
1450,-8.084876399954176,2.013586816589105,0.7153568399043108,Blood
1451,-10.522603962584853,4.24557319321926,-1.3285592429306041,Blood
1452,-9.658188845153921,2.3114310317031426,-0.10351035586920271,Blood
1453,-8.205565618688189,1.6192461372184137,-0.5725221678879632,Blood
1454,-11.979380974248985,3.8988182487499405,-1.7290198086932116,Blood
1455,-8.89678208236781,2.150421010976343,0.06672579489681406,Blood
1456,-9.062630239753311,3.4036157359058765,-1.0734339282251648,Blood
1457,-9.829138395827698,2.8053781962944258,-1.9555331696898777,Blood
1458,-9.963364299741407,3.1338348933598006,-0.11749953436575397,Blood
1459,-9.98838027101645,3.3611494192574933,-1.1353326580990795,Blood
1460,-16.17984882440627,6.814465439893032,-2.8429864761529964,Blood
1461,-11.889678445867002,4.3338527407090215,-1.2195239727454554,Blood
1462,-9.263227429838881,2.3308857988800056,-0.7493518052278314,Blood
1463,-9.724047782392919,2.2620619473071466,0.04991905562215448,Blood
1464,-9.886603010264029,2.876194514760501,0.5253002860974897,Blood
1465,-10.98921543835705,3.5137582576001107,-0.3244417380703217,Blood
1466,-13.37729711784572,5.011909276068023,-1.5590923741328904,Blood
1467,-11.340357390031588,3.6785111185709085,-1.3789268576483997,Blood
1468,-12.18130761718942,4.74751922548779,-2.2961855666796653,Blood
1469,-10.957156188037798,3.3458674392312453,-0.11141795742286661,Blood
1470,-9.478555598107649,3.271065633811184,-1.00648803533897,Blood
1471,-10.664193181121743,3.8035537811439077,-1.250322791836523,Blood
1472,-10.754281179983614,3.583045120694375,-0.5677022190610127,Blood
1473,-12.768227968639916,5.370044311602458,-2.7097835749221204,Blood
1474,-9.787027232552157,3.840719267827554,-1.334386665867897,Blood
1475,-15.882358763674697,7.319164124892965,-4.42104271503351,Blood
1476,-8.456589134310663,2.526553479075874,-0.8205365815806479,Blood
1477,-9.983181202743278,2.34353132597827,-0.19634731674822334,Blood
1478,-12.43360952020601,4.5341824685419185,-2.5331554342189437,Blood
1479,-11.95164312034233,5.05097642896954,-1.4222535636990508,Blood
1480,-10.35296684806401,2.8966501683012758,-2.2940352357406097,Blood
1481,-10.893004390731933,2.806166245286032,-0.8330700194382546,Blood
1482,-10.309064764205212,2.6707905385814694,-0.4527794972612144,Blood
1483,-9.819521366146876,2.8432589809528754,-1.6322890465436315,Blood
1484,-9.065459286522362,2.580032320324675,-0.43790371489390656,Blood
1485,-10.276257785807193,3.373002520278273,-1.3357045869760116,Blood
1486,-9.781102356126718,2.3766696375637704,0.1228840394768189,Blood
1487,-10.837081340330219,2.7405091708172717,-0.34973185787651784,Blood
1488,-9.202829232513764,2.751957077931103,-0.045671347086642104,Blood
1489,-13.405171973798728,4.702768326025726,-2.956650994924707,Blood
1490,-14.38729484279272,5.133923066242247,-1.1898065355367216,Blood
1491,-13.336018140991117,5.680874431119869,-1.164909611688023,Blood
1492,-9.62449379597084,2.4712780360281967,0.13316102611721553,Blood
1493,-11.046069382199928,3.541210102373369,-2.1957128369031023,Blood
1494,-12.144311926204377,4.2506060266148875,-1.7726972756488615,Blood
1495,-11.444473555665265,3.630395501278736,-0.5087953597254666,Blood
1496,-9.856218529794182,2.032926113627512,-0.7846123557370569,Blood
1497,-10.728010523639545,2.996709667105687,-2.0148705501041713,Blood
1498,-9.522533117806573,2.811793517814491,-0.3825807678213578,Blood
1499,-9.764132889069188,3.1495261370134338,-0.3429928125361001,Blood
1500,-12.241088667433685,4.395127498778001,-1.8887054968884132,Blood
1501,-10.014008001968115,2.132060197835625,-1.486599901810574,Blood
1502,-11.544313972238909,3.4298672444582845,-0.9716787801531777,Blood
1503,-9.530515586130823,2.3322819411131848,-1.0127517645419903,Blood
1504,-8.762999975478081,2.635423518654076,-0.8510621330674768,Blood
1505,-9.016924898744543,2.2866253487475525,0.23688818989390267,Blood
1506,-10.28648150568067,3.5309797421716165,-0.8370655844563628,Blood
1507,-9.589811283309063,2.67189320781768,0.6823016101785849,Blood
1508,-10.743591675579163,4.156499017400691,-2.0220173229735803,Blood
1509,-11.388050642414196,3.492269630631388,-0.6542955078376526,Blood
1510,-10.109587972736893,3.169622493455343,-1.6843009156833457,Blood
1511,-9.418256391409011,2.825584270904998,-0.2913493590271282,Blood
1512,-9.525633280357237,2.487183452717407,-0.056238812755128445,Blood
1513,-14.052102361175413,6.894158736565622,-5.1854226866611866,Blood
1514,-9.826199711371586,2.735550255697296,0.021546915692252297,Blood
1515,-11.06811178639435,3.333147782498433,-0.7823733291472333,Blood
1516,-10.10067023926431,3.3523145009162643,-0.8497757906642542,Blood
1517,-9.316376818070278,2.5621747259734935,-0.35989718866814935,Blood
1518,-11.560628791418317,3.371659484349531,-0.6025662907881721,Blood
1519,-11.622371580390672,3.9967866215676873,-1.5171295199173596,Blood
1520,-8.887390327048688,2.7568893743281717,-0.07623350520419003,Blood
1521,-8.518622706945003,2.2195360988976036,0.6203141267873072,Blood
1522,-11.402296375994155,3.6814944228383566,-2.2439857209008496,Blood
1523,-10.374025574418503,2.9907016838642506,-0.8740244478143,Blood
1524,-10.378777858317005,3.6147334178863217,-1.097428429473592,Blood
1525,-10.858719342009742,3.437679140353121,-1.0512774529633817,Blood
1526,-11.93345779464096,4.357749073145084,-1.4615803592242649,Blood
1527,-9.664023122806208,3.3640552152215464,-0.844811907291369,Blood
1528,-10.112849143860721,2.7402510272645935,0.4761248628886641,Blood
1529,-10.222787013706903,2.3513229735890775,-0.29390763172114587,Blood
1530,-10.603874336968786,3.1919035643066835,-0.22742525768758132,Blood
1531,-15.23480615785879,5.30201475569761,-2.006632161470507,Blood
1532,-10.176921458216814,2.3936004112819558,-0.9732197206607115,Blood
1533,-12.83093276364259,4.736659567945822,-2.1528621570365343,Blood
1534,-12.308437062958864,4.722510706735637,-1.787593509676133,Blood
1535,-10.832279968673419,3.4295345727133344,-1.992250017770819,Blood
1536,-10.96906427472992,3.2564782826114067,-1.7794938981969177,Blood
1537,-12.642925767340289,4.289365076955219,-1.1219285290420749,Blood
1538,-9.690745539782068,2.6613008779837335,-0.22103426964522693,Blood
1539,-10.383220506903633,4.081638663090721,-1.3228481527964364,Blood
1540,-8.97133432687486,3.4341862954040177,-0.8765916024645589,Blood
1541,-9.100284526934558,2.4928218030100635,-1.867133894331403,Blood
1542,-9.751087878845075,3.09518744068886,-0.6053192287986461,Blood
1543,-10.69835331193358,3.4530149525991956,-0.3127732722965607,Blood
1544,-12.180185962669443,3.644517511671002,-1.097950596561092,Blood
1545,-8.300500585116787,1.8016998708253829,-0.37310928601218185,Blood
1546,-10.492647806321827,3.675391534293809,-1.2072848225646289,Blood
1547,-8.77394326910112,2.337458695995666,0.25517231838743987,Blood
1548,-10.322442538503713,2.9899721085534514,-0.9274187446284036,Blood
1549,-11.45075987251078,5.600816922151485,-1.7098422426144466,Blood
1550,-15.896143705272802,6.314770156230796,-4.350340400288638,Blood
1551,-10.137789868818375,3.284879103870924,-1.2162403192483897,Blood
1552,-9.980021120137751,3.7188690668213096,-0.18557799720830678,Blood
1553,-9.425496611365087,2.8746149284169022,-0.2770551290451679,Blood
1554,-11.45026944523275,3.576209819534853,-0.6841602230350755,Blood
1555,-11.92436919265726,3.8053932159341026,-1.4501186611494112,Blood
1556,-10.36874410132542,2.7342172919063112,-0.7046660341855546,Blood
1557,-10.18018970188475,3.6834085021701073,-1.121675875369381,Blood
1558,-16.009248197847686,6.8492414300529125,-4.8253351567800715,Blood
1559,-11.521459637146867,3.769332477137278,-0.44650896007095775,Blood
1560,-10.99061578003354,3.5710205796850274,-0.4269867866092816,Blood
1561,-10.624376268043182,3.249749640720332,-0.15580410918229828,Blood
1562,-10.088440912820216,3.409486721982859,-0.6660625008734735,Blood
1563,-8.592582084887173,1.9221406965876051,-4.68394684313469,Blood
1564,-11.82807047937194,3.9646587335919525,-0.4042141434032063,Blood
1565,-10.552075787938364,3.035677269907807,0.05841171571743877,Blood
1566,-9.026757702365495,2.543589468930543,0.005688869163370936,Blood
1567,-11.465833551180403,3.3758281027646206,-0.33736678557834193,Blood
1568,-14.725393315844986,6.4123920912880825,-4.253257702258285,Blood
1569,-10.32145889368866,2.6601249392172623,-0.31736051335871296,Blood
1570,-10.7594657905545,2.9249119345349444,-0.49783395091265054,Blood
1571,-9.065820348321436,2.8292499690381914,-5.785450894841338,Blood
1572,-8.823803947727109,1.7555168456555437,-1.1686625499842247,Blood
1573,-9.553631022897623,3.2399299035797076,-1.4919179459686458,Blood
1574,-12.237498419505775,4.4123053802373615,-1.2256255696520648,Blood
1575,-10.63326281148661,3.296275752513789,-0.6101862338353145,Blood
1576,-10.371227242608876,2.969305907644828,0.0938527501474711,Blood
1577,-9.691299299442592,3.0017794628667454,-0.2705101601202347,Blood
1578,-10.00396484996155,3.030411866532706,-0.5507004498202116,Blood
1579,-11.195906478552475,2.9749753526074816,-0.24699508868586573,Blood
1580,-9.863166538375863,2.516450940783926,-0.31808041646962887,Blood
1581,-10.320084976801574,3.0115115379709536,-0.16911185759464645,Blood
1582,-8.67888952403778,2.5082662418895287,-0.0435521121799518,Blood
1583,-11.648107195775042,3.7012793793747907,-0.7359149931827396,Blood
1584,-9.136513313403377,3.2028426718214145,-0.9276681001391344,Blood
1585,-12.187477976057636,3.7721683839343596,-0.9895394621962293,Blood
1586,-14.293950264191684,5.820456291394405,-2.2729945863762393,Blood
1587,-13.338412531918323,4.164157798235204,-1.0749773322540306,Blood
1588,-9.30577288973721,2.61642271801408,-0.12047353826693238,Blood
1589,-10.702819754691266,3.145673423962661,-0.3932653195526159,Blood
1590,-10.221997253296292,3.2235537900595377,-0.4987023136019408,Blood
1591,-7.71318029606717,1.1585766273091356,-0.5106951470653994,Blood
1592,-10.3607025885494,3.448018691914443,-1.520796033525169,Blood
1593,-10.56529082089529,3.6278146290074322,-0.7657064423576386,Blood
1594,-10.131786644306295,3.144259253557562,-0.2817300130951791,Blood
1595,-12.989324327835353,5.267424819024622,-4.044581973171137,Blood
1596,-11.59722849072801,4.522577475231443,-2.6348737059128173,Blood
1597,-10.641656509736888,3.169583776089089,-0.47476603851726523,Blood
1598,-10.282380592194531,3.6645174468570407,-0.9735773554322804,Blood
1599,-13.571003371849832,5.529016741180965,-2.16288805227494,Blood
1600,-11.982418647490707,4.183821371355599,-1.11750291922667,Blood
1601,-10.356163624860432,3.1156004873835856,-0.2095896661469595,Blood
1602,-15.500221030463726,6.386307485954275,-2.71894511387893,Blood
1603,-10.172318433659767,3.3289812255481235,-1.3462962946274428,Blood
1604,-10.154143952741382,3.0183442877638442,-0.39624341904505683,Blood
1605,-14.954404003380143,6.895561683076292,0.849324317205331,Blood
1606,-10.554492403320609,2.6431466124477243,-1.1071220862006517,Blood
1607,-9.015963497183357,2.5449861127571114,-0.24255388347719758,Blood
1608,-16.16788226590014,7.296797506817577,-3.0783086693464425,Blood
1609,-9.622069759056899,3.045447049889848,-0.29090830863851097,Blood
1610,-10.203838498590985,3.6431190401113875,-1.3948278753626655,Blood
1611,-10.118602488135544,3.4740174205636554,-1.0398320673617514,Blood
1612,-11.290790588826066,7.014707053767368,-5.067223084349761,Blood
1613,-11.021396912478261,3.278927496952892,-0.1434241577917338,Blood
1614,-9.45522252434305,2.262678690017528,-0.738100676534545,Blood
1615,-9.457114409471963,3.263932894146463,-0.41811586406541223,Blood
1616,-9.484637830396217,3.0086518511875626,-0.5648813540043278,Blood
1617,-10.993601599287665,3.3900520629471447,-2.678598283231845,Blood
1618,-12.811728126277648,5.503803642470669,-1.6331062505040337,Blood
1619,-9.233021405699096,1.7554058054770714,0.5871344259278618,Blood
1620,-9.666069577630545,3.1089854047100434,-0.03283998378988518,Blood
1621,-8.689232332680126,2.0422851162805435,0.2749580654165573,Blood
1622,-11.917168047038908,5.07796286059964,-4.252325373930894,Blood
1623,-12.161584025760408,4.755284288703794,-1.116557942107707,Blood
1624,-11.290927652862921,3.1344272139404357,-0.8809216064341576,Blood
1625,-9.350997165924465,2.725725027478319,-0.08509124132007671,Blood
1626,-10.453409039947095,3.1486458604556935,-1.5931867120595862,Blood
1627,-9.150474748588877,2.9478080593623615,-0.49755044497954826,Blood
1628,-12.63515039873802,4.861820745069981,-2.0785927645811855,Blood
1629,-9.628440645731661,2.6298548525693257,-0.11283457195056475,Blood
1630,-8.930501807294881,2.166319066105207,-1.2276483233367188,Blood
1631,-9.508957077836838,3.106824655556763,-0.8007501563671306,Blood
1632,-10.389298334848014,3.8332356253226947,-0.6618463764083304,Blood
1633,-9.57000154655913,2.2537710329016942,1.6045658130378022,Blood
1634,-8.360377055909456,1.9360322348228696,-0.24845630014819964,Blood
1635,-10.83811850285223,3.2689285921696825,-0.6780573692879177,Blood
1636,-9.571346618018934,1.6675406698477933,-1.4624267252097956,Blood
1637,-10.292584441913379,3.0338479091792134,-0.18227061451059776,Blood
1638,-8.937396023037163,2.068445523490149,0.3162579977939392,Blood
1639,-12.49935390773874,4.972455817822823,-1.2609725795565154,Blood
1640,-8.939135157050538,3.248610064472504,-1.4556525298589298,Blood
1641,-11.266322541355974,2.7250751908432753,-2.0685244259638726,Blood
1642,-10.850267771181523,3.296175723728609,-0.4680745378395812,Blood
1643,-8.813467255645849,2.1956889172470233,-0.08412217310361068,Blood
1644,-10.129272728066862,3.1688193056391856,-1.5969240629349888,Blood
1645,-11.350790586503177,3.195089850725926,-0.5597770035252333,Blood
1646,-11.02497426443682,2.3943052218475755,-2.458141287492698,Blood
1647,-8.862553476519395,2.545992124704439,-0.21274565021542532,Blood
1648,-16.26360758855398,7.157213235464785,-2.612734764491499,Blood
1649,-9.52957071121134,2.220799918550409,-0.8696221120482343,Blood
1650,-14.295846217541932,5.272696447975848,-2.4074542908503185,Blood
1651,-8.84717739506211,2.43150905076135,-0.11790388071689532,Blood
1652,-9.547623557539357,2.6859692171835357,-0.7271812322312141,Blood
1653,-13.191992135961423,4.550155527315723,-1.6978517115084202,Blood
1654,-9.688939363044799,2.877880191454114,-0.7847172568925233,Blood
1655,-9.853741535278688,3.224005569706561,-0.6949956063249114,Blood
1656,-14.850023350792288,5.863792486330609,-2.9941848363610784,Blood
1657,-8.673471222880462,2.6838347694494837,-0.9026998244699256,Blood
1658,-8.399500703940596,2.3429012520798347,-1.0558885410915038,Blood
1659,-11.150856046721017,3.1322141080308596,-0.718113601618344,Blood
1660,-12.354514377888911,4.135959200355446,0.9105236467125183,Blood
1661,-11.142608461413548,3.89719640036414,-0.7157580390987894,Blood
1662,-9.21110258416137,2.771385512282743,-0.6903449097924599,Blood
1663,-8.582755331355457,1.7271742986822092,0.6865299301503932,Blood
1664,-10.876594033770086,3.5697087097281854,-1.017147481256018,Blood
1665,-11.689838626193392,3.749782371774805,-1.1744667117350718,Blood
1666,-11.508144820798899,4.297798841229914,-2.656688816428795,Blood
1667,-10.271620944264074,2.7773323284819957,0.6709186520337083,Blood
1668,-9.455141681135103,2.952386881885829,-0.17924294451869655,Blood
1669,-9.108518163654429,2.1509004277000794,-1.2448081029086506,Blood
1670,-9.846871659556884,3.3498173355355325,-1.2407815403313862,Blood
1671,-11.798853524807388,4.062059899619693,-2.3939729140564814,Blood
1672,-9.365497032311174,3.1571007676726017,-1.1133491373281539,Blood
1673,-12.325457511373862,4.057322011990473,-0.2718718239202671,Blood
1674,-9.787466652355421,2.9868936104716473,-1.0845770556424779,Blood
1675,-10.09781450385767,2.204806482260675,-0.8269987885647263,Blood
1676,-11.107386626900006,4.009889695787117,-2.409976714629524,Blood
1677,-10.442911382917597,3.191859289349526,-0.9325844300269054,Blood
1678,-11.247480796568649,3.5413108868559475,-0.9866539078713267,Blood
1679,-10.020983873570145,3.085969872093659,-0.2561230225351246,Blood
1680,-9.919819703771797,2.858486800870127,-0.4411983797087534,Blood
1681,-11.02804090044542,3.63615772730129,-0.8311231015952981,Blood
1682,-11.911702658298204,4.213656769804997,-1.528539550865912,Blood
1683,-11.829257700457994,3.6762105879008025,-1.3582287012139553,Blood
1684,-10.95218653199077,3.5601174821649177,-0.17852082024596017,Blood
1685,-10.903549712359986,3.8011124561590535,-2.0219682072996674,Blood
1686,-10.137169933342422,3.3739977150103604,-0.7795521284557962,Blood
1687,-11.912406698086569,3.919330415732707,-1.383223019306269,Blood
1688,-13.643577622213423,5.884798352137423,-3.5868596714848633,Blood
1689,-9.047981699890684,2.4266348280908803,-0.31808740234994276,Blood
1690,-9.25215914780807,2.771261575706938,-1.2413147727697103,Blood
1691,-10.065219622113293,3.2699715307605937,-0.2554651923845963,Blood
1692,-12.107319834621041,4.787233355902814,-5.397516128301615,Blood
1693,-13.534687480017825,5.235149520854234,0.5570789670676787,Blood
1694,-9.477619827085007,2.837222340346386,-1.899254638106261,Blood
1695,-9.79474090298159,2.6995276324074386,-0.5472192428693099,Blood
1696,-8.926337441550269,1.880785725571581,-0.33217797857720965,Blood
1697,-14.813001914090561,5.483501286230325,-3.670708871401726,Blood
1698,-10.26619070329625,3.4458173045101645,-1.1295248217937026,Blood
1699,-8.953752785144044,2.6583596149383983,-0.18818185616428734,Blood
1700,-10.16855342110884,3.0692027872467347,-0.6720870225362322,Blood
1701,-10.756519936451879,2.7496209912990905,-1.1237660965818588,Blood
1702,-9.822285962509103,3.88906141035223,-1.6299332345572783,Blood
1703,-12.397592214516024,4.154412685632043,-1.2084572114175938,Blood
1704,-9.69812821405309,2.9210698585730244,-0.13466799050352962,Blood
1705,-11.230237849966915,3.1294278614513833,-0.7527423566431419,Blood
1706,-11.621339104153813,3.670573896749106,-1.4953187863229065,Blood
1707,-10.653423518885745,3.805906320888111,-0.8991810764515538,Blood
1708,-14.70192582436952,6.484422175513678,-1.6968012748838461,Blood
1709,-10.465111860390879,3.747121665708768,-0.3919897940269676,Blood
1710,-11.692884154086986,3.4467525375367254,-0.9790536376172555,Blood
1711,-9.473046988254248,2.180041612740631,0.3089713357204787,Blood
1712,-9.230275474088609,2.9753481037764846,-1.3051779467250788,Blood
1713,-10.370250343972899,2.342153600795295,-1.3358778795764104,Blood
1714,-11.774080359147705,3.63947086149865,-0.4244888468438572,Blood
1715,-10.612070761984707,2.505023055227022,-1.5166461479551037,Blood
1716,-8.28740917828438,2.1131045298786995,-0.2736128553288455,Blood
1717,-12.175748615506565,4.2821937141864765,0.7762600301737373,Blood
1718,-9.18176434650027,1.4860315390257437,0.08446307593061377,Blood
1719,-8.733521994152673,3.2538406882477577,-1.0127627108014299,Blood
1720,-11.007426979973156,3.670828939233132,-2.49533251916906,Blood
1721,-8.431485948114677,2.2748013064107706,-0.039379670101625436,Blood
1722,-10.8589510127981,2.4607692067914644,-2.694337473524949,Blood
1723,-7.927396500196047,1.7761566172365824,-0.28007165274287155,Blood
1724,-11.364604215270164,4.2123443561026015,-0.7490198071375607,Blood
1725,-9.926005979511114,2.827947319672016,-0.3215547663075572,Blood
1726,-9.426525333223818,2.9846759728257277,-1.5839257897059327,Blood
1727,-12.207320887286588,3.8744814010497404,-1.9542884251422026,Blood
1728,-9.262893897284966,2.657081548205139,0.835270440762838,Blood
1729,-11.507420046847523,3.826677438230388,-0.4728106436789123,Blood
1730,-10.824874310402146,3.3386201586606634,-1.4325859886426509,Blood
